【唐綺陽】週末星座運勢11.10-11.11,週末依然忙碌不得閒，必須與長輩、長官互動，不過在過程中會有很多好事發生。感情方面雙方可以同心協力完成許多事；單身者身邊則是有條件不錯的對象，不妨好好把握。幸運色是黑色。,週末都是與你熟悉與喜歡的對象相處，例如：家人、朋友，或氣味相投的類型…等，讓你覺得很療癒。感情方面長輩的意見很受用，倘若他們要幫你介紹對象，請不要排斥。幸運色是灰色。,週末適合做你自己喜歡的事情，不管你如何變來變去，旁人都會配合你，不妨跟著自己的感覺走。感情方面有利於關係的進展，建議多安排約會，讓彼此有多一點時間相處。幸運色是黃色。,週末適合過緩慢的生活，建議你沒事的話就好好補眠，倘若有活動也是越靜態越好。感情方面你很重視雙方是否有默契，不妨趁著假期多相處、多觀察對方。幸運色是白色。,週末有購物的好運，例如：買得很開心、用物超所值的金額得到夢寐以求的好物…等，不妨多採購。感情方面適合做務實的互動，例如：分擔家務、互相照顧…等，可以增進彼此的關係。幸運色是綠色。,週末必須忙於家務事，例如：指揮重大決定、動員家人…等，建議要好好把問題處理好。感情方面適合犒賞自己，不妨計畫一些可以滿足慾望的約會，例如：吃好的、花錢買東西…等。幸運色是白色。,週末你會當照顧者，例如：當接送人的司機、幫人送晚餐…等，導致有點舟車勞頓，不妨先做好準備。感情方面雙方之間容易有情緒性的問題，建議有話就要說清楚，而不能用嘔氣的方式。幸運色是黑色。,週末有金錢上的麻煩或問題，例如：出門身上帶不夠錢、投資理財讓你焦慮…等，與其擔心不如好好處理。感情方面你總覺得對方不夠體貼，建議你要說出來，以免對方太遲鈍而不自知。幸運色是黃色。,週末會遇到不懂得欣賞你的對象，導致你做再多對方也不會有感覺，建議你用大白話來溝通、不需要太含蓄。感情方面你有一點幼稚，令對方有所抱怨，提醒你要適時的自我反省一下。幸運色是黑色。,週末你會遇到說話很銳利，不中聽、不討喜的類型，建議保持距離以策安全、不需要與對方爭鋒相對。感情方面雙方的溝通非常直接，提醒你要保持風度、不能惱羞成怒。幸運色是白色。,週末有許多待執行的事項，都要由你來承擔，雖然很辛苦，但是會帶給你很大的成就感。感情方面你有點想太多，造成對方很大的壓力，建議放輕鬆一點比較好。幸運色是白色。,週末身體的狀況會造成一些影響，例如：影響心情、影響行程…等，可能造成一些遺憾，卻也終於讓你明白健康的重要性。感情方面會得到前任的消息，端看你要閃避還是想回憶。幸運色是綠色。
【唐綺陽】每日星座運勢11.9,今天會遇到與自己很有默契的類型，雙方有機會長期配合與發展，建議好好把握機會並享受愉悅的好心情。感情方面單身者有機會從朋友變情人，不妨多留意或觀察周遭的對象。幸運色是黑色。,今天有與人鬥志的機會，請你務必要拿出準確的判斷和觀察，還要多思考對方話語中真正的意思才行。感情方面另一半有難言之隱，建議試著幫助對方解壓，能讓彼此更親近。幸運色是咖啡色。,今天有貴人在你需要支援時出現，對方會拿出行動來挺你、幫助你，令你覺得很感動。感情方面互相支援會讓彼此的關係更進一步，建議在對方有需要幫忙時，你要好好的表現。幸運色是卡其色。,今天你的頭腦特別清晰、創意發想速度很快…有利於從事需要腦力激盪的工作者。感情方面對方很幽默風趣，讓你有點跟不上腳步，不過你可以從中學習到很多東西、感到很充實。幸運色是白色。,今天有吃喝玩樂的機會，讓你感到很開心，建議要小心後遺症，例如：喝醉鬧事、吃太多導致肥胖…等。感情方面桃花很多卻未必是你喜歡的類型，不過肯定會帶給你很旺的人氣。幸運色是咖啡色。,今天你想躲起來靜一靜，不妨計畫讓自己獨處的行程，例如：看看書、到安靜的地方走一走。感情方面另一半會覺得你太過沉浸在自我的世界裡，建議不要安排約會，以免冷落了對方。幸運色是白色。,今天工作非常忙碌，還有誇張的行程安排，例如：時間非常趕、突然要去很遠的地方…等，建議先做好心理準備。感情方面你工作時神采飛揚的樣子反而更吸引人，不妨做自己就好。幸運色是紅色。,今天會遇到很強勢、想主導的類型，讓你產生反抗性，建議你聽一聽、笑一笑就算了，不要明著跟對方作對。感情方面你的想法不太中聽，可能會影響彼此的關係，建議少說為妙。幸運色是金色。,今天會遇到豬隊友，不論風格、節奏，或個性…都和你不一樣，建議你先搞清楚對方的行事風格比較好。感情方面彼此的時間很難配合，如果真的無法約會，不妨保持平常心面對。幸運色是卡其色。,今天會遇到與你意見相左，又喜歡據理力爭的類型，有時候甚至很挑釁，不妨多觀察對方而不要輕易動怒。感情方面雙方很容易擦槍走火，建議互動時反應還是溫和一點比較好。幸運色是黃色。,今天可能有刀火燙傷或意外，原因多半來自於你太過粗心而造成，建議凡事都要特別小心謹慎。感情方面思慮太過周密或不夠周密，都是妨礙關係發展的因素，不妨放輕鬆一點比較好。幸運色是粉紅色。,今天在與人溝通方面你可能是被反對的一方，雖然最後無法如你所願，但是危機可能就是轉機。感情方面雙方意見不合的機率很高，建議凡事都要好好溝通，相信會帶來正能量。幸運色是白色。
【唐綺陽】每日星座運勢11.8,今天有利於談合約或權責的問題，你能得到公正的對待，且你想要的條件對方都願意配合。感情方面你會感受到對方非常在乎你，倘若你們友達以上戀人未滿，不妨考慮是否進一步交往。幸運色是白色。,今天會遇到很熱情的對象，且對方會表達他對你的欣賞和喜歡，相信雙方的合作會非常順利。感情方面會有人主動表白或試圖靠近你，建議你可以大方接受稱讚、不用太過謙虛。幸運色是黃色。,今天工作一樁接著一樁，尤其需要你的主見與指揮，建議你要好好調整一下自己的效率。感情方面單身者有職場戀情的機會，不妨多留意工作環境中所接觸到的對象。幸運色是粉紅色。,今天會遇到聰明的年輕人，對方的想法比較尖銳，卻很有參考價值，建議你要多聽多看、不要排斥。感情方面你的幽默風趣、說話犀利令人非常欣賞，不妨繼續保持下去。幸運色是黑色。,今天可能有被爽約、計畫改變的情形，不過都不是故意而是有原因的，不妨調整自己來因應對方。感情方面對方似乎有難言之隱、講話欲言又止，建議你誘導他把心裡的話說出來比較好。幸運色是紅色。,今天有賺錢的契機，或是能迸發好點子，不妨好好抓住機會，相信自己的直覺就對了！另外，在你的身體方面會出現一些症狀，例如：四肢痠痛、不舒服…等，建議要好好正視、不能忽視。幸運色是膚色。,今天容易多說多錯，建議在說話表達方面多注意對方的反應，或是少說為妙比較好。感情方面你的思維邏輯可能失準或太過情緒化，倘若有人能給你意見，不妨從善如流。幸運色是黑色。,今天周遭許多人需要你，讓你分身乏術，甚至耽誤了自己的事情，提醒你要好好拿捏，以免熱心過了頭。感情方面可能面臨二選一且不得不選擇的情況，令你非常頭痛。幸運色是綠色。,今天需要加班或是有請你配合的事情，雖然你付出的比較多，但是會讓人看在眼裡並感激你。感情方面另一半要你配合的事情不少，建議就先以對方為主。幸運色藍色。,今天你特別挑剔，且隱藏不住自己的情緒，導致氣氛不太好，建議你稍微圓滑一點比較好。感情方面彼此的互動不如預期，乾脆好好的沉浸在自己的世界裡就好。幸運色是金色。,今天容易捲入複雜的狀況，知道太多反而讓自己更加為難，建議按兵不動比較好。感情方面你的敏感度很高，倘若你有發現怪怪的地方，不妨提出來溝通一下。幸運色是橘色。,今天你會遇到不喜歡的類型，例如：不合拍、覺得對方干擾你…等，不妨保持距離，不要讓自己受影響。感情方面你太過任性，此時不該是耍脾氣的時候，而是要自我改進的時候。幸運色是卡其色。
【唐綺陽】每日星座運勢11.7,今天有貴人運，例如：長輩對你關愛有加、長官盡可能滿足你所需的資源…等，不妨好好把握。感情方面周遭有人會幫你介紹對象，或者是在愛情方面給你一些忠告，讓你茅塞頓開。幸運色是綠色。,今天有金錢方面的好運，或是有理財相關的貴人出現，對方可能是土象星座的男性，相信會讓你很受用。感情方面能享受一種平凡的溫馨，彼此都很喜歡這種家常的感覺。幸運色是膚色。,今天你的堅持己見會適時的發揮作用，例如：大家都覺得你的想法很棒…建議相信自己很重要。感情方面你太過固執，令對方有點挫折感，不妨試著讓步比較好。幸運色是黑色。,今天煮熟的鴨子也會飛，建議凡事不能以為勝券在握就掉以輕心，還是要注意是否有中途生變的可能。感情方面會談論慎重的事情，例如：是否同居、論及婚嫁…等，不妨保持平常心。幸運色是灰色。,今天在工作上會遇到非常有行動力的類型，不論是夥伴、老闆或客戶，你都必須配合對方。感情方面忙於工作而耽誤了感情，建議要想辦法讓另一半能體諒才好。幸運色是黑色。,今天處理或運用大筆的金錢，將成為這一天的重點，同時有拉高你在理財上格局的趨勢。感情方面雙方的金錢觀或價值觀只要以不牴觸為原則就好，各自的花費不妨自己處理清楚。幸運色是黃色。,今天身邊有豬隊友，導致聽錯指令就猛往前衝而出差錯，不妨適時的拉住對方才行。感情方面很容易陰錯陽差，例如：你有空而對方沒空、搞錯時間地點…等，建議行前務必再三確認。幸運色是黑色。,今天會有很多臨時的小狀況無法假手他人、必須要你親力親為，建議要好好運用你的時間。感情方面請不要變成工具人，不妨多一點貼心與理解對方的需求比較好。幸運色是綠色。,今天容易忘東忘西，建議要把錢包看好、記得帶鎖匙…以免出了門又要往返、乾著急。感情方面你有點迷糊，忘記曾經答應過另一半的事情，小心惹毛了對方。幸運色是紅色。,今天會遇到非我族類的對象，雙方不論是聚會、聊天、共事…都非常不合拍，不妨順著自己的想法、不用太勉強。感情方面你有一點活在自己的世界裡，可能導致對方打退堂鼓。幸運色是咖啡色。,今天會被話不投機半句多的人干擾，導致你可能瞬間被惹毛，不妨與對方保持距離以策安全比較好。感情方面是充滿了負能量的一天，建議多靠近正能量的人事物來安定心神才行。幸運色是銀色。,今天煮熟的鴨子都有可能會飛，建議要時時刻刻注意事情是否還在你的掌控之中。感情方面很容易與前任有一些連結，請務必好好的處理，否則可能帶來很大的麻煩。幸運色是綠色。
【唐綺陽】每日星座運勢11.6,今天工作進度會大幅向前，建議你要展現出你的意願和活力，對於事情的進行會很有幫助。感情方面倘若有機會發表你的意見、想法，會讓旁人默默關注你，不妨施展你的領袖魅力。幸運色是白色。,今天適合展開新計畫，例如：決定做某件事、開始運動…等，雖然不容易，但是成功率都很高。感情方面對方比較被動，或許正在等候你的反應，建議你要主動積極一點比較好。幸運色是灰色。,今天在事業上頗有斬獲，例如：競賽得獎、獲得壓倒性的勝利…等，可以讓你盡情發揮且滿有成就感。感情方面得來全不費工夫，其實已經有人正在默默暗戀你並將採取行動，不妨好好把握。幸運色是白色。,今天工作方面可能一波三折，例如：明明談好的事情卻又要延宕…只能說好事多磨，不需要太著急。感情方面切忌一意孤行，有事務必與另一半商量，彼此研究一下比較好。幸運色是灰色。,今天比較沒主見、拿不定主意，導致容易牽絆自己的腳步，建議你靜下心來，仔細想清楚再做決定就是了。感情方面你太心猿意馬，提醒你想太多反而會讓你的感情受到阻礙。幸運色是灰色。,今天會遇到很有元氣、比較性急的類型，導致你容易被對方牽著走，建議你要有判斷方向好壞的能力。感情方面你有一些突如其來的臨時動議，令對方覺得莫名其妙，請你還是要尊重對方才行。幸運色是紅色。,今天會遇到一板一眼的類型，例如：難商量、不懂變通…等，建議你更要做好做滿、讓對方放心。感情方面有利於職場戀情，雙方共同執行任務，會讓彼此的關係更進一步。幸運色是金色。,今天出國的事情特別多，例如：突然有旅行的念頭、開始找機票…等，有利於規劃旅遊行程。感情方面距離反而會帶來美感，或是讓彼此更加想念對方，其實聚少離多或異國戀曲也不錯。幸運色是白色。,今天容易與人產生誤會，建議要將對方的話聽清楚後再做反應，以免浪費更多時間來解釋。感情方面可能會有莫名的心思，例如：明知不該繼續卻想冒險、婚外情…等出軌的現象，建議要特別當心。幸運色是白色。,今天會遇到人情世故的請求，倘若自己難以拒絕，不妨找公事公辦的類型來協助你。感情方面你個人的英雄主義容易讓你掉入對方的溫柔陷阱，建議你同情和愛情要分清楚才行。幸運色是金色。,今天受到內在的牽絆多於外在的現實，導致你情緒低落或悲觀，務必趕快把自己抽離這樣的情境才行。感情方面你太過鑽牛角尖，建議你多找朋友聊一聊，或許能給你一點幫助。幸運色是白色。,今天與家人有關的事情讓你有點煩躁，例如：家務事、買房子…等，建議稍安勿躁、不要著急。感情方面家人意見很多，或對你們有一些想法與看法，不妨還是要尊重一下比較好。幸運色是黑色。
【唐綺陽】每日星座運勢11.5,今天有不錯的合作契機，彼此非常有默契，且對方會表達出友善的態度，不妨乘勝追擊。感情方面適合表白，建議把握機會傳達你的心意，相信會是兩情相悅的一天。幸運色是白色。,今天原本讓你覺得不可能的任務，結果都很容易就達成，建議不要畏懼艱難，相信凡事都能出乎意料的順利。感情方面只要你不是太強勢，對方就會配合你，不妨以柔克剛比較好。幸運色是黑色。,今天你的知名度及業界對你的評價都很不錯，且長官、長輩也都很看重你，有機會讓你的名聲和地位三級跳。感情方面你很容易得到新朋友的欣賞，建議多出去接觸人群。幸運色是金色。,今天在專業領域上很有施展的空間，不過強中依然有強中手，建議你不能掉以輕心。感情方面你較忙於工作而忽略另一半，或是很容易帶給對方壓力，不妨多留意自己的態度。幸運色是黃色。,今天有利於合作，建議你找專業人員互相配合，相信能讓你在工作中事半功倍。感情方面適合一起購物，例如：逛街、逛超市…等，能透過採買趁機了解對方的習慣。幸運色是灰色。,今天會遇到讓你很感興趣的提案，建議多花一點時間觀察，並以七為時間單位，例如：七小時、七天、七週…等。感情方面桃花運很旺，不妨詢問一下旁人的意見，以免放錯電或表錯情。幸運色是紅色。,今天會遇到來向你邀功或是討人情的對象，相信你根本不吃這一套，不妨先想想該如何拒絕比較好。感情方面彼此對於某些事情的看法很不同，建議要學會互相尊重才行。幸運色是白色。,今天工作非常忙碌，還有許多突然穿插進來的項目，使你忙上加忙導致忙中出錯，千萬要小心。感情方面你有點強勢，且雙方做事的方法不太一樣，建議你要學著讓步比較好。幸運色是灰色。,今天會遇到做事莽撞、經驗不足的類型，不妨主動幫助對方，相信可以消弭許多錯誤的開始。感情方面在約會中有臨時動議，建議你要學習互相體諒、不要急著生氣。幸運色是藍色。,今天你總是病懨懨的樣子，原因都是來自於睡眠，例如：睡眠不足、睡眠品質不好…等。感情方面你太過固執，導致對方覺得你很難溝通，建議你要有自覺並要調整才行。幸運色是黑色。,今天與人溝通時很容易出錯，或是雙方的互動不佳，導致狀況連連，建議不要太強出頭。感情方面是比較容易吵架的一天，不妨秉持少說少錯的精神比較好。幸運色是紅色。,今天會遇到自以為是的人來干涉你做事的方式，讓你更加煩躁，建議凡事靠自己比較妥當。感情方面你有點鑽牛角尖，導致曲解對方的意思，其實事情並不是你想的那樣。幸運色是綠色。
【唐綺陽】週末星座運勢11.3-11.4,週末有許多好朋友的邀約，都是能讓你訴苦並了解你的類型，讓你感到很開心、情緒也能得到緩解。感情方面另一半可能不夠理解你，建議你提出強烈的溝通，相信對方會有所改變。幸運色是灰色。,週末適合到戶外走一走，例如：逛街、爬山…等，去哪兒都好，可以帶給你洗滌的作用、讓你更好運。感情方面有機會認識各行各業的新朋友，讓你從中學習到很多知識。幸運色是黑色。,週末有許多好消息，例如：有改變命運的機會、受到貴人的注意…等，不管做什麼都有好運氣。感情方面桃花運非常旺，倘若有約會或聚會，建議一定不能錯過。幸運色是白色。,週末欲速則不達，或是容易樂極生悲，建議凡事低調一點、不要期待太高比較好。感情方面可以多表現自己的性格，相信對方會欣賞你自我的那一面，反而能得到青睞。幸運色是白色。,週末適合處理與身體相關的事情，例如：按摩、護膚、剪頭髮…等，建議要對自己好一點、享受一下休閒生活。感情方面有利於一起理財或採購，能讓彼此的關係更緊密。幸運色是紅色。,週末家人或朋友會給你很多任務，導致你沒有自己的時間，不妨先做好心理準備。感情方面你的熱心服務會得到注意與好評，說不定周遭有人正在默默的欣賞你。幸運色是綠色。,週末家就是你幸運的地方，不妨讓自己待在家裡看看書、好好休息…盡量不要安排行程比較好。感情方面有一點老夫老妻的狀況，建議雙方不要膩在一起，否則很容易失去興致。幸運色是黑色。,週末根本是高級工具人，例如：家務事必須由你去辦、朋友需要你幫忙…等，就像是在服務大家，辛苦你了！感情方面你的強勢令人很有壓力，建議要反省並改進，相信很多問題就能迎刃而解。幸運色是金色。,週末有些事情一波三折，導致進度被拖延，不妨當作是一種考驗，只要做好心理準備、以平常心面對就好。感情方面可能與前任有一些連結，建議要保持風度很重要。幸運色是白色。,週末看很多事情不順眼，導致你容易出言嘮叨或表達意見，建議要收斂一點，否則會讓自己成為不討喜的人。感情方面你總是看另一半不順眼，不妨多把焦點放在自己身上，以免被對方觸怒。幸運色是藍色。,週末事情太多令你非常勞累，而且容易扭傷，建議不要從事太過刺激的活動，以免受到傷害。感情方面你倘若太過忍耐，對彼此的關係不見得好，不妨表現得任性自我一點。幸運色是白色。,週末會與不合拍的對象互動得很不愉快，對你來說簡直是一種挑戰，其實不出門就是最好的選擇。感情方面另一半彷彿活在自己的世界，而忽略了你的情緒，建議你要多體諒對方才行。幸運色是黑色。
【唐綺陽】每日星座運勢11.2,今天適合簽約或合作，雙方可以相談勝歡並達成協議，同時也讓你的身價有被肯定的感覺。感情方面是兩情相悅的一天，建議要好好把握與對方互動的機會。幸運色是白色。,今天非常有動力、活力，且文思泉湧，有利於需要靈感的工作者，進度會大幅超前，讓你感到很開心。感情方面你在工作上的能力令人對你傾慕，不妨試著發展職場戀情也不錯。幸運色是白色。,今天有利於專業人士，可以沉浸在自己的世界不受人打擾，讓你做起事來越做越順手。感情方面你表現出很在乎彼此關係的一面，而對方也都會看在眼裡。幸運色是紅色。,今天安靜會產生很大的力量，例如：把事情想得更清楚、喘息一下有助於決策…等，建議讓自己獨處很重要。感情方面會遇到很欣賞你氣質的類型，不妨展現你的言語魅力讓對方更為你著迷。幸運色是灰色。,今天會遇到不假辭色的對象，對方喜歡公事公辦，建議你不要訴諸情感，直接切入重點比較實際。感情方面彼此屬於能夠互相體諒、紓壓的類型，倘若受到委屈不妨向對方抱怨一下。幸運色是黃色。,今天有利於從事需要展現口才的行業，例如：老師、行銷人員…等，相信你的三寸不爛之舌能助你達成目標。感情方面你的意見太過犀利，令對方感到抓狂，建議你要克制一下。幸運色是白色。,今天長官、長輩對你有意見，不過愛之深責之切，不妨多參考對方的意見比較好。感情方面你特別在乎另一半的表現是否得體、懂事，建議有任何想法請避免情緒、好好溝通。幸運色是白色。,今天要注意交通狀況，例如：遲到、車子故障…等，建議提早出門或是做好行前檢查。感情方面容易被自己的情緒控制，要小心有時候會把對方嚇一跳。幸運色是卡其色。,今天要注意金錢上的損失，例如：買東西看錯價錢；建議與金額有關的事情都要看仔細。感情方面雙方容易為錢起爭執，雖然彼此在價值觀的溝通上不是很愉快，但是可以趁機了解對方。幸運色是白色。,今天會遇到不太禮貌的類型，不過是對方本身的問題，建議你不要隨之起舞，以免自己受氣。感情方面雙方都有點強勢，例如：互不讓步、堅持原則…等，不妨讓自己柔軟一點。幸運色是黑色。,今天休息不足或思慮太多，可能導致頭痛、身體痠痛，甚至是感冒，提醒你該有自覺、養生一點比較好。感情方面雙方有雞同鴨講的狀況，容易產生誤會，建議少說少錯為妙。幸運色是白色。,今天可能會有突發狀況，或是刀火燙傷…建議要遠離麻煩的人事和危險的地方才行。感情方面你比較缺乏耐性，導致容易一言不和而引起爭執，不妨調整一下自己的態度。幸運色是黃色。
【唐綺陽】每日星座運勢11.1,今天你所遇到的都是欣賞你或與你氣味相投的類型，讓事情很容易就能達成協定，大家也可以相處得非常愉快。感情方面有機會遇到理想中的類型，不妨多觀察一下身邊的對象。幸運色是咖啡色。,今天可以把某件重要的事項完成，是很有進度的一天，同時也會討論到對未來有正面影響的方案，建議要好好把握。感情方面彼此會談論到長遠的想法，是非常值得重視的話題。幸運色是白色。,今天適合清理與清潔，例如：整理桌子、剪頭髮、去角質…等，對你的運勢很有幫助。感情方面倘若你有一直不敢說出口的話，不妨趁機說出來，相信會讓彼此更加互相信賴。幸運色是黃色。,今天睡眠不足，導致容易頭暈、勞累、恍神…必要時不妨休息一下，可以讓你頭腦更清晰、增加你的戰鬥力。感情方面你比較需要時間獨處，建議不要約會，以免對自己造成干擾。幸運色是紅色。,今天有機會處理大筆金錢，例如：跑銀行、與金主討論預算…等，不妨大膽的提出想法，相信都能達成你的期待。感情方面適合雙方共同完成一個任務，會是很好的約會模式。幸運色是綠色。,今天需要新鮮感，例如：採用新的工作模式、去沒吃過的餐廳吃飯…等，建議不要依循舊規，對你會有很大的幫助。感情方面有機會認識你很欣賞的新朋友，可以建立良好的第一步。幸運色是白色。,今天有人會挑戰你的性格，例如：哪壺不開提哪壺、開你難以忍受的玩笑…等，不妨當作是修身養性的一天。感情方面你的固執令對方覺得很難溝通，建議要調整一下你的態度。幸運色是黑色。,今天忙碌到分身乏術，甚至有些決定好的事情會突然翻盤讓你更忙，建議要好好安排時間的運用。感情方面雙方幾乎沒有時間相處，不妨找時間通電話、傳訊息，千萬不要冷落了對方。幸運色是藕色。,今天比較莽撞而容易出錯，導致欲速則不達，請提醒自己不要太過急躁，否則更無法達成目標。感情方面有話想說請務必適當的表達出來，以免錯失了互動的良機。幸運色是黑色。,今天會面對霸道不講理的老闆或長官，對方的命令有點不切實際，導致你必須嘗試不可能的任務，辛苦你了！感情方面雙方都用自己的想法去解讀對方而造成誤會，建議要多溝通一下比較好。幸運色是黃色。,今天容易遇到不合拍的人事物，讓你不知如何與對方配合，建議行前要做好協調與溝通才行。感情方面雙方的時間有點陰錯陽差，不妨平常心面對，以免影響到彼此的關係。幸運色是綠色。
【唐綺陽】每日星座運勢10.31,有利於和熟人一起共事，會讓你感到特別輕鬆、事情也可以做得特別好。感情方面家人的看法對雙方的關係有關鍵的影響，或是他們會幫你介紹對象，不妨試試看。幸運色是白色。,有愉快的交際應酬，而且都是與你很合拍的類型，讓你可以放心的做自己。感情方面從朋友變情人的機率很高，或是身邊對你有興趣的人會忽然對你告白。幸運色是白色。,有峰迴路轉的契機，倘若你有想要翻盤或是扭轉局勢的事情，不妨好好運用。感情方面會特別留意前任或是彼此有連結，建議要勇敢的面對而不是逃避。幸運色是黑色。,有利於處理海外相關事項，例如：想訂出國的機票、研究國外的行程…等，或是貿易、跨國生意都會進行得很順利。感情方面遠距離反而能帶來美感，建議不要太過黏人。幸運色是黃色。,適合做未來的規劃，不妨找前輩或長輩聊一聊，相信他們的意見能帶給你關鍵的影響。感情方面對方可能覺得你不關心他，或是周遭有別人在追求他，建議主動積極一點比較好。幸運色是黑色。,適合展開新計劃，例如：節食、戒菸…等，此刻開始行動的成功機率很高，不妨試試看。感情方面認真工作的人最有魅力，而你在工作上的傑出表現會產生很強的吸引力。幸運色是綠色。,會不斷面臨金錢相關的事情，例如：跑銀行、談論資金、預算安排…等，建議要拿出耐心來處理才行。感情方面雙方的價值觀有些出入，不妨好好把握這個可以互相溝通的好時機。幸運色是紅色。,你總是遇到沒有承擔能力的人，只能由你負責處理問題，不妨當作是讓你表現的舞台。感情方面雙方很適合聊到內心較深入的話題，讓彼此能有更深一層的溝通。幸運色是黃色。,會遇到做事較呆板的類型，雖然對方動作比較慢，但是處理得還算確實，只怕你對人家沒耐心。感情方面雙方適合一起做些什麼，例如：一起購物、一起工作…等，而不要只是約會而已。幸運色是藍色。,團隊合作方面的運氣不太好，建議要先把計劃做好，才能直真正的發揮效用。感情方面兩個人在工作上都滿忙碌的，其實彼此都有疏忽，不妨互相體諒。幸運色是黃色。,你很介意別人的看法，導致自己心裡有一點不舒服，不妨分散一下注意力、找值得你煩惱的事情來做。感情方面多說多錯，建議有事情就透過文字表達與溝通比較好。幸運色是白色。,有些狀況遠比你想像中的還要復雜，建議不要隨便插手，以免惹來一身腥。感情方面你有一些內心的想法，不妨說出來讓對方知道，否則會自己越想越多。幸運色是白色。
【唐綺陽】每日星座運勢10.30,今天當你需要幫助時會有好助手出現，不妨主動去尋求資源，相信你會找到適合的幫手。感情方面對於和你互補的類型感到非常心動，對方會你不擅長的事情可以讓你很安心。幸運色是白色。,今天在工作方面會談成不錯的案子，例如：利潤很高、通過預算…等，還有吃喝玩樂或被人請客的好機會哦！感情方面異性緣非常好，不妨稍微打扮一下，就能讓你更有魅力。幸運色是白色。,今天會遇到在金錢方面的貴人，很願意給你理財上的幫助，建議你多跟隨對方學習。感情方面有利於商討彼此之間的問題，你走的是務實路線，而另一半也很願意配合你。幸運色是黃色。,今天有許多事情必須完成，不過都是你自己喜歡的項目，在工作上能有很不錯的進度。感情方面雙方比較少見面、少說話，讓你心生不安，建議你要多給對方一點時間和空間比較好。幸運色是白色。,今天會遇到愛開玩笑的人，讓你搞不清楚對方說的話是真是假，不妨聽聽就好、不需太當真，以免陷入煩惱。感情方面彼此似乎都在刺探對方，建議凡事先別急著下判斷，或許之後就會明白。幸運色是卡其色。,今天總是迷糊或掉東掉西，不過也特別有靈感與創意，有利於創作者及自由工作者，是傻人有傻福的一天。感情方面你的迷糊反而吸引別人來安慰你、幫助你，不妨平常心接受就好。幸運色是紅色。,今天你有選擇困難的問題，必須靠有經驗的前輩或長輩給你引導，建議要好好參考一下。感情方面你魅力十足卻吸引到很多爛桃花，是否發展下去端看你的選擇與判斷。幸運色是黃色。,今天可能會有交通方面的問題，例如：行車工具故障、遲到…等，不妨提早出門會比較從容一些。感情方面容易說錯話而引起軒然大波，建議凡事要不厭其煩的解釋清楚。幸運色是黑色。,今天會遇到與自己意見分歧的類型，建議雙方要好好溝通，相信還是有機會可以達成共識。感情方面你與另一半不同調，不妨先做好會各忙各的心理準備。幸運色是黑色。,今天會遇到很有主見的類型，會帶給你一點壓力，建議依照自己的想法進行、沒必要隨之起舞。感情方面可能出現情敵，或是很積極追求你卻不見得是你喜歡的對象，不妨當作交朋友就好。幸運色是白色。,今天可能會遇到瓶頸，甚至無法在短期內繼續推動，建議要多花一點耐心面對、不要太著急。感情方面容易有言語上的誤會，而對方正在氣頭上不聽解釋，彼此不妨先冷靜一下比較好。幸運色是藍色。,今天事情繁重到頭腦可能會打結、失去耐性，建議你要保持風度，否則很容易與人產生磨擦和衝突。感情方面很容易哪壺不開提哪壺，提醒你說話要小心一點比較好。幸運色是黃色。
